qber,photon_count,latency_ms,abort_flag,label
0.01836,963,4.85675,0,normal
0.0356,796,6.48542,0,fiber_tap
0.05909,139,8.13597,1,detector_blind
0.10193,982,5.70015,0,intercept_resend
0.0756,111,7.38292,1,detector_blind
0.0155,1002,5.34517,0,normal
0.01812,1013,5.94272,0,normal
0.09648,993,6.21603,0,intercept_resend
0.07123,155,8.41871,1,detector_blind
0.09222,992,5.75184,0,intercept_resend
0.08724,1023,5.47358,0,intercept_resend
0.07011,154,8.36491,1,detector_blind
0.03932,873,6.94668,0,fiber_tap
0.06634,943,6.09466,0,intercept_resend
0.05773,734,6.79322,0,fiber_tap
0.01916,937,5.76584,0,normal
0.07003,224,7.65271,1,detector_blind
0.08258,1042,6.31978,0,intercept_resend
0.04884,747,6.77526,0,fiber_tap
0.07251,976,6.29759,0,intercept_resend
0.06417,973,6.5233,0,intercept_resend
0.02235,972,5.24529,0,normal
0.06803,114,7.81302,1,detector_blind
0.08417,156,8.18937,0,detector_blind
0.07603,214,7.92682,1,detector_blind
0.05175,885,7.06585,0,fiber_tap
0.02469,1044,5.35515,0,normal
0.10812,974,6.17722,0,intercept_resend
0.07153,1064,5.47766,0,intercept_resend
0.04773,861,6.64051,0,fiber_tap
0.08581,1012,6.2767,0,intercept_resend
0.10593,978,5.96169,0,intercept_resend
0.09249,974,5.85395,0,intercept_resend
0.07251,996,6.16766,0,intercept_resend
0.02079,1020,5.71744,0,normal
0.06461,137,7.45035,1,detector_blind
0.01554,976,5.24278,0,normal
0.04651,773,6.64039,0,fiber_tap
0.09638,992,6.42472,0,intercept_resend
0.04857,827,7.04003,0,fiber_tap
0.06922,229,7.62971,1,detector_blind
0.05307,945,7.03599,0,fiber_tap
0.08842,1000,5.84579,0,intercept_resend
0.05878,800,6.52289,0,fiber_tap
0.02144,1070,5.38519,0,normal
0.05286,782,6.94363,0,fiber_tap
0.07703,267,7.7828,1,detector_blind
0.01603,999,5.95665,0,normal
0.0527,938,6.34621,0,fiber_tap
0.04876,841,6.578,0,fiber_tap
0.06407,173,7.54919,1,detector_blind
0.05971,158,7.54981,1,detector_blind
0.03668,835,6.36588,0,fiber_tap
0.03402,810,6.85347,0,fiber_tap
0.02007,1016,6.05427,0,normal
0.05398,841,6.54743,0,fiber_tap
0.07783,178,8.65117,1,detector_blind
0.01756,956,5.61213,0,normal
0.08927,199,7.9128,1,detector_blind
0.10017,981,6.05897,0,intercept_resend
0.04829,1027,6.40727,0,intercept_resend
0.09132,1017,5.85031,0,intercept_resend
0.02602,1035,5.51564,0,normal
0.06745,869,7.02155,0,fiber_tap
0.09675,990,6.1424,0,intercept_resend
0.04211,852,6.91418,0,fiber_tap
0.06916,1014,6.33516,0,intercept_resend
0.06043,847,6.79604,0,fiber_tap
0.09732,1007,5.87022,0,intercept_resend
0.07287,905,6.60071,0,fiber_tap
0.02003,1047,5.80262,0,normal
0.03496,794,6.84456,0,fiber_tap
0.08556,1024,5.39035,0,intercept_resend
0.07543,144,6.96661,1,detector_blind
0.02344,969,5.47733,0,normal
0.08933,162,7.68117,0,detector_blind
0.06449,853,6.70035,0,fiber_tap
0.07135,761,6.71631,0,fiber_tap
0.02086,1021,5.86346,0,normal
0.02483,1007,5.78365,0,normal
0.02906,1007,5.38726,0,normal
0.07965,126,8.39559,0,detector_blind
0.06941,810,6.29556,0,fiber_tap
0.05862,777,6.9026,0,fiber_tap
0.06899,187,8.15208,1,detector_blind
0.07538,257,7.748,0,detector_blind
0.02016,968,5.4522,0,normal
0.05201,712,7.20411,0,fiber_tap
0.01665,1041,6.12916,0,normal
0.01942,976,5.50761,0,normal
0.05812,749,6.69014,0,fiber_tap
0.05666,873,6.9883,0,fiber_tap
0.09275,1031,6.06883,0,intercept_resend
0.08505,971,6.52324,0,intercept_resend
0.02798,1093,5.78202,0,normal
0.08697,989,5.4915,0,intercept_resend
0.01735,982,5.46141,0,normal
0.06336,1019,6.42079,0,fiber_tap
0.05011,720,7.14638,0,fiber_tap
0.09222,1034,6.33551,0,intercept_resend
0.05899,255,7.96368,1,detector_blind
0.05509,700,6.35101,0,fiber_tap
0.0564,842,7.26953,0,fiber_tap
0.02357,1044,5.54689,0,normal
0.05052,857,7.22275,0,fiber_tap
0.1,1006,5.93746,0,intercept_resend
0.08409,196,8.40908,0,detector_blind
0.01695,1030,5.48216,0,normal
0.02109,1034,5.50643,0,normal
0.09273,1008,6.36474,0,intercept_resend
0.01561,1015,5.40187,0,normal
0.08983,994,5.93336,0,intercept_resend
0.06256,673,6.56084,0,fiber_tap
0.06127,139,7.13662,0,detector_blind
0.07693,1062,6.47977,0,intercept_resend
0.02566,1013,5.44963,0,normal
0.05759,827,6.59016,0,fiber_tap
0.09196,974,5.6519,0,intercept_resend
0.01324,970,6.42657,0,normal
0.09747,1018,6.28029,0,intercept_resend
0.10017,1000,6.01326,0,intercept_resend
0.09066,992,5.98067,0,intercept_resend
0.06398,104,7.58109,1,detector_blind
0.07017,65,8.21043,1,detector_blind
0.06568,137,8.9982,1,detector_blind
0.07863,1019,6.46167,0,intercept_resend
0.04834,777,6.8372,0,fiber_tap
0.06332,63,8.42792,1,detector_blind
0.08813,974,6.29926,0,intercept_resend
0.08409,203,8.15108,1,detector_blind
0.05504,739,6.73287,0,fiber_tap
0.02637,982,5.16704,0,normal
0.04257,982,6.24288,0,fiber_tap
0.0934,1050,5.94798,0,intercept_resend
0.06598,244,7.94643,1,detector_blind
0.05643,767,7.16389,0,fiber_tap
0.0247,988,5.17771,0,normal
0.0752,215,7.67014,1,detector_blind
0.0478,831,7.18195,0,fiber_tap
0.01646,1023,5.29833,0,normal
0.0534,794,6.3646,0,fiber_tap
0.05371,808,7.10115,0,fiber_tap
0.06729,730,7.22389,0,fiber_tap
0.08769,1000,5.88835,0,intercept_resend
0.01179,1010,5.62169,0,normal
0.07067,979,6.47113,0,intercept_resend
0.04179,784,6.42291,0,fiber_tap
0.02475,1015,5.99485,0,normal
0.0505,772,6.69043,0,fiber_tap
0.03202,755,6.56312,0,fiber_tap
0.08799,1022,5.85156,0,intercept_resend
0.04685,161,7.37635,1,detector_blind
0.05021,107,9.02452,1,detector_blind
0.04848,815,7.44404,0,fiber_tap
0.01821,1026,5.70396,0,normal
0.01599,955,6.00376,0,normal
0.0857,972,6.17016,0,intercept_resend
0.06667,182,8.01521,1,detector_blind
0.09119,1011,5.8687,0,intercept_resend
0.11,1021,6.05181,0,intercept_resend
0.08665,1036,6.47151,0,intercept_resend
0.07526,994,5.61028,0,intercept_resend
0.06641,248,7.82809,1,detector_blind
0.06077,118,7.34178,1,detector_blind
0.07456,69,7.79182,1,detector_blind
0.05332,710,7.07855,0,fiber_tap
0.02013,933,5.24955,0,normal
0.03712,939,7.04066,0,fiber_tap
0.07057,994,5.59579,0,intercept_resend
0.0999,975,6.10235,0,intercept_resend
0.05001,1036,6.01072,0,fiber_tap
0.04576,811,6.02076,0,fiber_tap
0.06824,848,6.5558,0,fiber_tap
0.07076,265,7.59056,1,detector_blind
0.06933,227,7.45721,1,detector_blind
0.07491,201,8.10615,1,detector_blind
0.0565,733,6.17343,0,fiber_tap
0.03995,786,7.63388,0,fiber_tap
0.0789,124,8.00505,1,detector_blind
0.05695,647,6.89932,0,fiber_tap
0.10251,964,6.37558,0,intercept_resend
0.01339,1029,5.76339,0,normal
0.08489,1023,6.1188,0,intercept_resend
0.08419,114,8.64299,1,detector_blind
0.01816,999,5.39833,0,normal
0.05062,789,7.04598,0,fiber_tap
0.01788,1023,5.16237,0,normal
0.04311,821,6.68713,0,fiber_tap
0.07548,982,5.8642,0,intercept_resend
0.0677,125,8.2721,1,detector_blind
0.08189,166,7.35057,1,detector_blind
0.02615,956,5.63582,0,normal
0.07385,993,6.38719,0,intercept_resend
0.01835,1033,5.70339,0,normal
0.02297,979,5.81225,0,normal
0.0933,1004,6.01901,0,intercept_resend
0.03909,1045,6.36121,0,intercept_resend
0.05612,741,6.4769,0,fiber_tap
0.02113,959,5.36567,0,normal
0.04821,779,7.01058,0,fiber_tap
0.07474,157,7.37374,1,detector_blind
0.04696,841,6.40463,0,fiber_tap
0.10477,950,6.61924,0,intercept_resend
0.0557,1012,6.30502,0,intercept_resend
0.035,916,7.61168,0,fiber_tap
0.04983,767,6.5632,0,fiber_tap
0.05887,730,6.31905,0,fiber_tap
0.01931,1015,5.73909,0,normal
0.07882,156,8.92129,1,detector_blind
0.01407,959,5.64056,0,normal
0.02624,1010,5.52124,0,normal
0.01922,1019,5.65659,0,normal
0.01769,960,5.41879,0,normal
0.07515,160,8.46398,1,detector_blind
0.09255,1012,6.21866,0,intercept_resend
0.07742,230,7.64243,0,detector_blind
0.02522,1002,5.62596,0,normal
0.07569,989,5.76292,0,intercept_resend
0.0167,1088,5.9734,0,normal
0.06392,104,7.6818,0,detector_blind
0.06165,879,6.62464,0,fiber_tap
0.07381,165,6.99021,1,detector_blind
0.05265,742,6.69212,0,fiber_tap
0.0393,731,6.65947,0,fiber_tap
0.08435,1022,6.28284,0,intercept_resend
0.08958,210,8.49572,0,detector_blind
0.05931,776,6.57428,0,fiber_tap
0.02323,1023,4.90936,0,normal
0.0715,991,6.25515,0,intercept_resend
0.06615,284,7.81628,1,detector_blind
0.02739,1029,5.38064,0,normal
0.01579,1026,5.36921,0,normal
0.02011,954,5.50142,0,normal
0.02524,1012,5.45902,0,normal
0.04253,837,6.47357,0,fiber_tap
0.08564,1018,5.76816,0,intercept_resend
0.09,271,7.69309,1,detector_blind
0.02818,1018,5.45048,0,normal
0.05717,868,6.68964,0,fiber_tap
0.02189,1044,5.70668,0,normal
0.09902,981,5.75758,0,intercept_resend
0.08769,1033,5.83719,0,intercept_resend
0.07233,196,8.15875,1,detector_blind
0.08461,909,5.54158,0,intercept_resend
0.02249,988,5.71313,0,normal
0.01972,1002,5.51649,0,normal
0.06842,93,7.23432,0,detector_blind
0.08002,1011,6.33591,0,intercept_resend
0.0568,887,6.94462,0,fiber_tap
0.04488,836,6.44953,0,fiber_tap
0.08628,1013,5.5732,0,intercept_resend
0.07765,744,6.61637,0,fiber_tap
0.09353,1034,6.65232,0,intercept_resend
0.05538,667,6.54306,0,fiber_tap
0.07164,191,7.70254,1,detector_blind
0.02112,1044,5.21889,0,normal
0.01478,1033,6.0806,0,normal
0.08558,961,5.08709,0,intercept_resend
0.06166,781,6.46727,0,fiber_tap
0.09307,957,6.37141,0,intercept_resend
0.03561,890,6.26592,0,fiber_tap
0.01,1050,5.32959,0,normal
0.09174,883,5.98067,0,intercept_resend
0.09553,1010,5.93376,0,intercept_resend
0.083,263,8.07484,1,detector_blind
0.06176,261,6.85858,0,detector_blind
0.06333,86,6.97006,1,detector_blind
0.07247,799,6.84702,0,fiber_tap
0.07188,854,7.68359,0,fiber_tap
0.04955,208,8.27378,1,detector_blind
0.02705,992,4.75546,0,normal
0.05943,669,7.23136,0,fiber_tap
0.04981,645,6.57946,0,fiber_tap
0.08926,1049,6.25021,0,intercept_resend
0.09,177,6.98899,0,detector_blind
0.06957,248,6.7864,1,detector_blind
0.07702,103,7.00571,1,detector_blind
0.05873,799,6.49626,0,fiber_tap
0.08558,208,7.14319,1,detector_blind
0.0159,1033,5.91841,0,normal
0.07723,186,8.15874,1,detector_blind
0.01853,1024,5.93591,0,normal
0.01612,1025,5.86971,0,normal
0.02074,1045,5.78168,0,normal
0.02511,982,5.76413,0,normal
0.06086,824,6.31366,0,fiber_tap
0.05904,826,6.8083,0,fiber_tap
0.02305,1048,4.85748,0,normal
0.07672,835,6.57862,0,fiber_tap
0.06727,217,8.31135,0,detector_blind
0.10995,1012,5.74355,0,intercept_resend
0.08217,981,6.18154,0,intercept_resend
0.0283,1038,5.65246,0,normal
0.02144,974,5.59064,0,normal
0.02076,989,5.10785,0,normal
0.07311,230,6.93023,1,detector_blind
0.08103,1038,5.54579,0,intercept_resend
0.11,965,6.00846,0,intercept_resend
0.06328,790,7.01458,0,fiber_tap
0.10271,1040,5.25837,0,intercept_resend
0.0235,1002,5.6549,0,normal
0.05067,786,6.50962,0,fiber_tap
0.02174,977,5.49496,0,normal
0.07052,232,7.77774,1,detector_blind
0.10108,983,6.40566,0,intercept_resend
0.08877,989,6.44559,0,intercept_resend
0.05464,782,6.94279,0,fiber_tap
0.10059,1018,6.1666,0,intercept_resend
0.0704,954,5.65514,0,intercept_resend
0.09177,1023,6.56377,0,intercept_resend
0.06421,108,7.74906,0,detector_blind
0.05902,186,7.66652,1,detector_blind
0.03998,786,7.13645,0,fiber_tap
0.07615,777,6.75129,0,fiber_tap
0.01449,989,5.94266,0,normal
0.08508,172,7.48552,1,detector_blind
0.08431,1000,5.73146,0,intercept_resend
0.06776,210,7.79156,1,detector_blind
0.06007,780,6.84677,0,fiber_tap
0.06312,131,7.84512,1,detector_blind
0.09408,1050,5.7982,0,intercept_resend
0.06154,832,6.92895,0,fiber_tap
0.02203,1033,5.93134,0,normal
0.05048,166,7.90506,1,detector_blind
0.06211,102,8.27418,1,detector_blind
0.08986,1004,5.6896,0,intercept_resend
0.09419,965,5.62443,0,intercept_resend
0.05804,197,8.17656,1,detector_blind
0.07051,1029,6.50876,0,intercept_resend
0.01939,1005,5.35745,0,normal
0.05658,104,8.01726,1,detector_blind
0.07161,214,8.67977,1,detector_blind
0.11,989,6.24561,0,intercept_resend
0.06961,180,7.53168,0,detector_blind
0.06051,134,8.04764,1,detector_blind
0.05355,725,6.32162,0,fiber_tap
0.05826,701,7.48516,0,fiber_tap
0.08761,1029,6.22073,0,intercept_resend
0.04868,215,7.90502,1,detector_blind
0.05525,261,7.35885,1,detector_blind
0.07154,228,8.07776,1,detector_blind
0.06919,828,7.02264,0,fiber_tap
0.02103,997,5.02437,0,normal
0.09473,996,6.03516,0,intercept_resend
0.07172,139,8.03753,0,detector_blind
0.02165,971,5.93629,0,normal
0.03526,841,6.84848,0,fiber_tap
0.07446,51,7.6335,1,detector_blind
0.02036,985,5.75073,0,normal
0.02625,1014,5.49868,0,normal
0.05888,787,6.26658,0,fiber_tap
0.10303,1077,6.04065,0,intercept_resend
0.06439,794,6.80974,0,fiber_tap
0.05816,948,7.34475,0,fiber_tap
0.05051,767,6.82191,0,fiber_tap
0.0589,822,6.33268,0,fiber_tap
0.08145,967,5.97181,0,intercept_resend
0.06922,898,6.45594,0,fiber_tap
0.06835,221,8.1389,1,detector_blind
0.10055,956,5.45033,0,intercept_resend
0.01567,964,5.70561,0,normal
0.01303,986,5.52237,0,normal
0.07601,1002,6.33591,0,intercept_resend
0.11,1036,6.16341,0,intercept_resend
0.0522,154,7.2794,1,detector_blind
0.09971,924,6.11325,0,intercept_resend
0.06966,770,7.12035,0,fiber_tap
0.0986,1004,5.66231,0,intercept_resend
0.08655,1003,5.6551,0,intercept_resend
0.01542,979,5.89981,0,normal
0.05777,667,6.07903,0,fiber_tap
0.07442,180,7.65882,1,detector_blind
0.03922,817,6.54665,0,fiber_tap
0.01679,972,6.0757,0,normal
0.08251,257,7.66066,1,detector_blind
0.09263,1019,5.8335,0,intercept_resend
0.01197,947,6.17838,0,normal
0.05108,697,6.71905,0,fiber_tap
0.07664,61,7.49265,1,detector_blind
0.07727,147,8.10647,1,detector_blind
0.07902,181,7.05669,1,detector_blind
0.07454,255,8.20405,1,detector_blind
0.03,729,6.58712,0,fiber_tap
0.06751,733,6.27422,0,fiber_tap
0.02682,965,5.49376,0,normal
0.01691,1011,5.96907,0,normal
0.06104,798,6.86778,0,fiber_tap
0.07527,328,8.24819,1,detector_blind
0.01939,1005,6.07631,0,normal
0.05086,970,5.24465,0,intercept_resend
0.04958,810,6.30813,0,fiber_tap
0.07832,1028,6.00535,0,intercept_resend
0.01996,973,5.53514,0,normal
0.05786,838,6.93982,0,fiber_tap
0.07462,197,7.56928,1,detector_blind
0.01465,975,5.85498,0,normal
0.05666,1036,6.3492,0,fiber_tap
0.06702,183,7.76026,0,detector_blind
0.0904,1032,5.84674,0,intercept_resend
0.10986,971,6.68629,0,intercept_resend
0.02218,999,5.93554,0,normal
0.06272,682,6.35293,0,fiber_tap
0.06419,998,6.18115,0,intercept_resend
0.0954,1010,5.57988,0,intercept_resend
0.02509,947,5.06857,0,normal
0.09757,976,6.08335,0,intercept_resend
0.07414,160,6.58985,1,detector_blind
0.01874,1002,5.45399,0,normal
0.05995,179,7.57053,1,detector_blind
0.06706,185,8.32847,1,detector_blind
0.06632,124,7.82717,0,detector_blind
0.07751,998,6.14517,0,intercept_resend
0.05126,821,6.3851,0,fiber_tap
0.05818,822,6.68252,0,fiber_tap
0.05408,724,6.60608,0,fiber_tap
0.08082,202,7.66635,1,detector_blind
0.01558,1012,5.31155,0,normal
0.08116,976,6.0878,0,intercept_resend
0.06618,134,8.57942,1,detector_blind
0.07813,209,7.2949,1,detector_blind
0.06641,860,6.77922,0,fiber_tap
0.01468,1006,5.16089,0,normal
0.05464,799,6.62508,0,fiber_tap
0.05715,877,6.68406,0,fiber_tap
0.02015,963,5.303,0,normal
0.02315,983,4.75009,0,normal
0.02262,1026,5.82369,0,normal
0.06294,193,8.31142,1,detector_blind
0.04817,197,8.41413,1,detector_blind
0.0423,833,6.50239,0,fiber_tap
0.02349,986,5.1859,0,normal
0.02174,1025,5.71779,0,normal
0.08267,111,6.87699,1,detector_blind
0.11,976,5.93908,0,intercept_resend
0.03,842,7.16413,0,fiber_tap
0.09731,1001,5.89237,0,intercept_resend
0.06309,758,6.68581,0,fiber_tap
0.01558,1029,5.48566,0,normal
0.02262,963,5.97372,0,normal
0.10242,916,5.81508,0,intercept_resend
0.01286,1036,5.4885,0,normal
0.06189,293,8.25705,1,detector_blind
0.09987,933,5.34979,0,intercept_resend
0.04567,727,7.00963,0,fiber_tap
0.07341,1015,5.89375,0,intercept_resend
0.11,992,6.6056,0,intercept_resend
0.07259,150,8.30021,1,detector_blind
0.08836,935,6.86802,0,intercept_resend
0.03756,864,6.35445,0,fiber_tap
0.07231,638,6.54436,0,fiber_tap
0.07704,1035,5.59746,0,intercept_resend
0.05598,708,6.8554,0,fiber_tap
0.0634,226,7.41193,1,detector_blind
0.01573,1016,5.45153,0,normal
0.02094,969,5.30886,0,normal
0.08322,952,5.5582,0,intercept_resend
0.07776,257,8.16812,1,detector_blind
0.11,1002,5.38215,0,intercept_resend
0.01744,1044,5.37956,0,normal
0.02574,1024,5.79342,0,normal
0.10187,975,5.97704,0,intercept_resend
0.05235,861,6.84107,0,fiber_tap
0.09,100,8.47586,1,detector_blind
0.02822,973,5.71819,0,normal
0.01395,945,5.12476,0,normal
0.05501,842,6.84282,0,fiber_tap
0.01662,1016,5.58982,0,normal
0.07565,1039,6.08136,0,intercept_resend
0.07228,1022,5.53787,0,intercept_resend
0.05169,726,6.46354,0,fiber_tap
0.07223,248,7.58123,1,detector_blind
0.05338,663,6.5477,0,fiber_tap
0.06264,215,7.96122,1,detector_blind
0.02125,973,5.61669,0,normal
0.04602,726,6.53421,0,fiber_tap
0.10038,1038,5.92593,0,intercept_resend
0.04525,233,7.52033,1,detector_blind
0.0823,137,7.96692,1,detector_blind
0.03664,842,7.32019,0,fiber_tap
0.01857,1026,5.13535,0,normal
0.04942,790,6.3148,0,fiber_tap
0.0588,853,6.5904,0,fiber_tap
0.06544,792,7.10191,0,fiber_tap
0.04725,237,7.70041,1,detector_blind
0.04482,800,6.04829,0,fiber_tap
0.05863,83,8.12302,1,detector_blind
0.0598,823,6.17897,0,fiber_tap
0.06414,143,7.84738,1,detector_blind
0.02447,984,5.44293,0,normal
0.02208,986,5.67157,0,normal
0.07313,770,7.03562,0,fiber_tap
0.08184,186,8.29946,1,detector_blind
0.04827,785,6.60912,0,fiber_tap
0.07249,817,5.61849,0,fiber_tap
0.06735,838,6.73846,0,fiber_tap
0.05323,848,6.16069,0,fiber_tap
0.05666,826,6.4841,0,fiber_tap
0.06943,953,6.37356,0,intercept_resend
0.01877,965,5.30116,0,normal
0.02308,986,5.54859,0,normal
0.06871,843,6.90507,0,fiber_tap
0.02531,1024,5.32596,0,normal
0.02051,985,5.30214,0,normal
0.07232,166,7.92999,1,detector_blind
0.0625,179,8.11354,1,detector_blind
0.05776,817,6.60328,0,fiber_tap
0.05702,790,6.27121,0,fiber_tap
0.01689,1032,5.58468,0,normal
0.01234,1045,5.52611,0,normal
0.09817,950,6.07769,0,intercept_resend
0.04536,717,7.09091,0,fiber_tap
0.09249,1005,6.73742,0,intercept_resend
0.05993,816,6.85439,0,fiber_tap
0.07972,212,7.8907,1,detector_blind
0.04562,142,7.98661,1,detector_blind
0.01815,932,5.70079,0,normal
0.04459,689,6.46004,0,fiber_tap
0.02302,1002,5.74456,0,normal
0.05779,708,6.39263,0,fiber_tap
0.06967,222,7.57694,1,detector_blind
0.09531,918,6.6817,0,intercept_resend
0.01998,986,5.30957,0,normal
0.0197,1044,5.41667,0,normal
0.08209,987,6.30814,0,intercept_resend
0.06319,258,7.51616,1,detector_blind
0.02363,987,5.89679,0,normal
0.06751,727,6.46973,0,fiber_tap
0.07048,1014,5.56536,0,intercept_resend
0.07703,1015,5.98363,0,intercept_resend
0.08708,133,7.35227,0,detector_blind
0.04716,713,6.41514,0,fiber_tap
0.08984,234,7.21575,1,detector_blind
0.02195,1000,5.69305,0,normal
0.08828,976,5.89065,0,intercept_resend
0.02299,940,5.84893,0,normal
0.05224,168,7.50553,0,detector_blind
0.02019,971,6.06953,0,normal
0.05373,943,6.92077,0,fiber_tap
0.07111,194,7.41227,1,detector_blind
0.09011,945,6.36611,0,intercept_resend
0.02177,962,5.40034,0,normal
0.05957,855,6.75611,0,fiber_tap
0.0825,306,7.37638,1,detector_blind
0.07111,0,7.60207,1,detector_blind
0.02542,997,6.2303,0,normal
0.08867,1042,6.1879,0,intercept_resend
0.09,191,8.10116,1,detector_blind
0.06803,1013,5.79619,0,intercept_resend
0.1017,975,5.9063,0,intercept_resend
0.07865,194,7.97004,1,detector_blind
0.08504,985,5.60701,0,intercept_resend
0.08989,156,7.44288,1,detector_blind
0.0756,1000,5.77869,0,intercept_resend
0.04897,163,7.85469,1,detector_blind
0.02275,987,5.71405,0,normal
0.09525,947,5.5711,0,intercept_resend
0.08258,977,5.67894,0,intercept_resend
0.05841,744,6.09083,0,fiber_tap
0.04362,876,6.52841,0,fiber_tap
0.07274,951,5.68243,0,intercept_resend
0.01525,988,5.76031,0,normal
0.06254,715,6.22301,0,fiber_tap
0.11,1004,5.90988,0,intercept_resend
0.07792,958,6.48854,0,intercept_resend
0.06194,822,5.83036,0,fiber_tap
0.06101,913,5.84128,0,intercept_resend
0.08149,174,7.38156,1,detector_blind
0.06122,175,7.81418,1,detector_blind
0.05125,853,6.82469,0,fiber_tap
0.06925,1000,5.72457,0,intercept_resend
0.01193,1004,5.83795,0,normal
0.05937,978,6.27678,0,intercept_resend
0.0208,971,5.80131,0,normal
0.06661,302,7.4844,0,detector_blind
0.08095,77,8.1984,1,detector_blind
0.07607,1037,5.15709,0,intercept_resend
0.02308,984,5.59847,0,normal
0.05301,164,8.13327,0,detector_blind
0.08134,1018,6.13432,0,intercept_resend
